0.000000000000000000e+00,9.487571085344498556e+00,6.445143756748815678e-01,0.000000000000000000e+00
1.000000000000000000e+00,8.583333184408797223e+00,5.378572898679941927e-01,0.000000000000000000e+00
2.000000000000000000e+00,8.263160126821166074e+00,4.914447143944833396e-01,0.000000000000000000e+00
3.000000000000000000e+00,7.741129554563102921e+00,1.776228558576685435e-01,0.000000000000000000e+00
4.000000000000000000e+00,6.907934893833862944e+00,8.300157560602978712e-01,0.000000000000000000e+00
5.000000000000000000e+00,8.870699731094070728e+00,5.915693142822950890e-01,0.000000000000000000e+00
6.000000000000000000e+00,8.057876199895110503e+00,8.707399510799749276e-01,0.000000000000000000e+00
7.000000000000000000e+00,1.099388766385634142e+01,4.391321599782455620e-01,0.000000000000000000e+00
8.000000000000000000e+00,6.110324743933134961e+00,7.448542573057038707e-01,0.000000000000000000e+00
9.000000000000000000e+00,8.298252015770623657e+00,7.443323013473042149e-01,0.000000000000000000e+00
1.000000000000000000e+01,7.089524304350726780e+00,1.182612814396788586e-01,0.000000000000000000e+00
1.100000000000000000e+01,6.156723214961207447e+00,3.403965560355738940e-01,0.000000000000000000e+00
1.200000000000000000e+01,6.671803792901388697e+00,9.036855659450526712e-01,0.000000000000000000e+00
1.300000000000000000e+01,7.745250099331977722e+00,8.587080369568160787e-01,0.000000000000000000e+00
1.400000000000000000e+01,9.438844761597533051e+00,9.406499167086324054e-01,0.000000000000000000e+00
1.500000000000000000e+01,7.823695872848422717e+00,4.643387944770927533e-01,0.000000000000000000e+00
1.600000000000000000e+01,9.142031976404599192e+00,5.663210002604701643e-01,0.000000000000000000e+00
1.700000000000000000e+01,9.846000811345193782e+00,9.718926638374704163e-01,0.000000000000000000e+00
1.800000000000000000e+01,9.225279010363435006e+00,3.753278483682299660e-01,0.000000000000000000e+00
1.900000000000000000e+01,9.383938257947232131e+00,3.874590255191297516e-01,0.000000000000000000e+00
2.000000000000000000e+01,7.198750304513848342e+00,1.859817405383922114e-03,0.000000000000000000e+00
2.100000000000000000e+01,7.969873432238927080e+00,9.003190142954865527e-01,0.000000000000000000e+00
2.200000000000000000e+01,8.208128881532894994e+00,3.161450863251025756e-01,0.000000000000000000e+00
2.300000000000000000e+01,8.818528076480539823e+00,1.313123515036609679e-01,0.000000000000000000e+00
2.400000000000000000e+01,9.072994275977414702e+00,4.516859152761864005e-01,0.000000000000000000e+00
2.500000000000000000e+01,8.258534027817828971e+00,2.979939116244361141e-01,0.000000000000000000e+00
2.600000000000000000e+01,8.717178461550474822e+00,4.133872903952066635e-01,0.000000000000000000e+00
2.700000000000000000e+01,7.460509336014146342e+00,3.811055455681549575e-01,0.000000000000000000e+00
2.800000000000000000e+01,7.588595026296078849e+00,4.785877003584752543e-01,0.000000000000000000e+00
2.900000000000000000e+01,8.043445147273683205e+00,1.494971698679488925e-01,0.000000000000000000e+00
3.000000000000000000e+01,9.272056865839505946e+00,8.302576448527485553e-01,0.000000000000000000e+00
3.100000000000000000e+01,8.443344655875726801e+00,4.004420881127836451e-01,0.000000000000000000e+00
3.200000000000000000e+01,7.965079653703407203e+00,4.030897312808081612e-01,0.000000000000000000e+00
3.300000000000000000e+01,7.712800775411458254e+00,1.941114632914949234e-01,0.000000000000000000e+00
3.400000000000000000e+01,8.941700523655537580e+00,9.097066087073903962e-01,0.000000000000000000e+00
3.500000000000000000e+01,7.917034739508229002e+00,7.872431575826490668e-01,0.000000000000000000e+00
3.600000000000000000e+01,7.236447972199194112e+00,2.588654434198840448e-01,0.000000000000000000e+00
3.700000000000000000e+01,9.285297048706821599e+00,5.132819422591913261e-01,0.000000000000000000e+00
3.800000000000000000e+01,6.966837015852045845e+00,1.527273136865447134e-01,0.000000000000000000e+00
3.900000000000000000e+01,7.093617271205456376e+00,8.367401827869157538e-01,0.000000000000000000e+00
4.000000000000000000e+01,6.872064448286152150e+00,7.077560185527262959e-01,0.000000000000000000e+00
4.100000000000000000e+01,6.605527006732247131e+00,1.904884480459043405e-01,0.000000000000000000e+00
4.200000000000000000e+01,6.293227883889553453e+00,3.101627790468808321e-01,0.000000000000000000e+00
4.300000000000000000e+01,6.589490532496584230e+00,6.824844056648495805e-01,0.000000000000000000e+00
4.400000000000000000e+01,8.015705392658581729e+00,9.486259682756645883e-01,0.000000000000000000e+00
4.500000000000000000e+01,7.810530582626204144e+00,5.102552262163325691e-01,0.000000000000000000e+00
4.600000000000000000e+01,8.660069726702634085e+00,1.996944675374609790e-01,0.000000000000000000e+00
4.700000000000000000e+01,7.214035784175846011e+00,2.732814711445466505e-01,0.000000000000000000e+00
4.800000000000000000e+01,5.475384157254155504e+00,3.748408432690050751e-01,0.000000000000000000e+00
4.900000000000000000e+01,7.684846437643355621e+00,1.596165985540004290e-03,0.000000000000000000e+00
5.000000000000000000e+01,7.273882133644813841e+00,8.060726998487353079e-01,0.000000000000000000e+00
5.100000000000000000e+01,6.904131590104281457e+00,2.092181021860038403e-01,0.000000000000000000e+00
5.200000000000000000e+01,7.759998230002495667e+00,6.319643372146422911e-01,0.000000000000000000e+00
5.300000000000000000e+01,7.609507359405377258e+00,1.404645627210046044e-01,0.000000000000000000e+00
5.400000000000000000e+01,6.807211540415650575e+00,3.891946372307426155e-02,0.000000000000000000e+00
5.500000000000000000e+01,8.074613742550509343e+00,6.123205193426328741e-01,0.000000000000000000e+00
5.600000000000000000e+01,8.494736939542478993e+00,4.558470849534357328e-01,0.000000000000000000e+00
5.700000000000000000e+01,7.268004360387389617e+00,1.810140526026626506e-01,0.000000000000000000e+00
5.800000000000000000e+01,9.016952361987234710e+00,8.444805417781159340e-01,0.000000000000000000e+00
5.900000000000000000e+01,7.702441477194846620e+00,1.261453002865868811e-01,0.000000000000000000e+00
6.000000000000000000e+01,8.281574524273723981e+00,2.457332537847284892e-01,0.000000000000000000e+00
6.100000000000000000e+01,5.761425727479974057e+00,3.170497970022730372e-01,0.000000000000000000e+00
6.200000000000000000e+01,8.946033257007204753e+00,6.650983371849724657e-01,0.000000000000000000e+00
6.300000000000000000e+01,7.821646770764720813e+00,1.490142992443083958e-01,0.000000000000000000e+00
6.400000000000000000e+01,8.804780605000411597e+00,8.979761437666861079e-01,0.000000000000000000e+00
6.500000000000000000e+01,6.349756988242781119e+00,1.577319362440912365e-01,0.000000000000000000e+00
6.600000000000000000e+01,8.725425706653870961e+00,2.619119764270178008e-01,0.000000000000000000e+00
