0.000000000000000000e+00,8.081061714661027295e+00,8.555052770552544761e-01,1.399425911385139158e-130
1.000000000000000000e+00,5.979693103660644660e+00,3.092169496868436562e-01,3.804034025192961906e-130
2.000000000000000000e+00,9.155952795548415679e+00,2.631845807489292532e-01,1.034043656552194679e-129
3.000000000000000000e+00,7.084202291187708944e+00,2.126697396766451253e-01,2.810822081439176790e-129
4.000000000000000000e+00,7.611311833098390878e+00,6.500040218425460203e-01,7.640606587007544754e-129
5.000000000000000000e+00,7.261761946580914895e+00,7.109266482859926892e-03,2.076932204386709352e-128
6.000000000000000000e+00,7.503287371779141957e+00,2.041337388772871200e-02,5.645687070125779203e-128
7.000000000000000000e+00,7.870155279861108077e+00,7.611859585188091026e-01,1.534656857188909528e-127
8.000000000000000000e+00,7.139072822346761882e+00,4.046759088878189026e-01,4.171629847816680743e-127
9.000000000000000000e+00,8.809005509346437890e+00,2.924693841002770633e-01,1.133966561037745485e-126
1.000000000000000000e+01,8.043886315777154294e+00,2.688268404072452489e-01,3.082440696949098125e-126
1.100000000000000000e+01,8.933781831601375956e+00,5.816447343108134271e-01,8.378942533819369329e-126
1.200000000000000000e+01,7.312650458591456903e+00,1.396016522059710663e-01,2.277632723138377860e-125
1.300000000000000000e+01,7.068707092033356787e+00,6.116383368339335380e-01,6.191247643210744955e-125
1.400000000000000000e+01,6.946408096826599099e+00,3.680624665918822980e-01,1.682955596402965767e-124
1.500000000000000000e+01,9.349248726562077394e+00,3.736896430283437320e-01,4.574747615805636641e-124
1.600000000000000000e+01,8.348850905099178377e+00,5.179254845582199618e-01,1.243545331383080342e-123
1.700000000000000000e+01,8.972018233689373901e+00,1.494736931838540894e-01,3.380306677163709207e-123
1.800000000000000000e+01,7.364148119966334782e+00,9.227940775277493346e-01,9.188626215152886251e-123
1.900000000000000000e+01,8.355401476233547342e+00,1.618429239977318967e-01,2.497727566915250517e-122
2.000000000000000000e+01,6.699203987776392033e+00,6.622988538850952400e-01,6.789527457586949715e-122
2.100000000000000000e+01,7.819990235954707991e+00,7.945356441095521305e-01,1.845584911178234485e-121
2.200000000000000000e+01,9.129710268274118690e+00,1.015606809524282339e-01,5.016819926933996277e-121
2.300000000000000000e+01,7.698065161003472490e+00,1.774312344514223649e-01,1.363713044403591659e-120
2.400000000000000000e+01,6.933134396853583681e+00,4.182869220786469833e-02,3.706956387834846082e-120
2.500000000000000000e+01,9.063308395860111943e+00,3.866155233713179373e-01,1.007655218794164266e-119
2.600000000000000000e+01,9.613840960613206477e+00,2.340360017435803297e-01,2.739090870600100092e-119
2.700000000000000000e+01,7.525378402166853498e+00,1.000000000000000000e+00,7.445620940050318983e-119
2.800000000000000000e+01,6.530944480336913216e+00,8.869562146475412634e-01,2.023929610293293483e-118
2.900000000000000000e+01,8.450501525720000018e+00,6.814719412656540243e-01,5.501611081740457096e-118
3.000000000000000000e+01,8.135894261218858503e+00,2.464238458757430153e-02,1.495492943074399384e-117
3.100000000000000000e+01,9.493534532162470896e+00,7.702977437858198329e-01,4.065171291747877268e-117
3.200000000000000000e+01,9.470664714168485432e+00,9.319289402141183176e-01,1.105028125193163930e-116
3.300000000000000000e+01,8.579785650025680610e+00,5.262009873745412403e-01,3.003777872648744226e-116
