0.000000000000000000e+00,6.792109575368401764e+00,6.392987350726920814e-01,1.936660658191287577e-217
1.000000000000000000e+00,6.633409451493200493e+00,5.287367666982046854e-01,5.264389475052911201e-217
2.000000000000000000e+00,8.804524035429391660e+00,6.615300754459143562e-01,1.431009424796738169e-216
3.000000000000000000e+00,8.503113685313262948e+00,5.547063702833988641e-01,3.889886915778603531e-216
4.000000000000000000e+00,9.029221082676363253e+00,3.505755495778115072e-02,1.057380891792157948e-215
5.000000000000000000e+00,9.346267615513029980e+00,6.251398948655015886e-01,2.874259263918442863e-215
6.000000000000000000e+00,9.069771396453960577e+00,3.288182785331733027e-01,7.813046727389574948e-215
7.000000000000000000e+00,8.498158339798001393e+00,2.582884519344523788e-01,2.123806294396449192e-214
8.000000000000000000e+00,8.533254820072594171e+00,9.720506269327610083e-01,5.773104057224809066e-214
9.000000000000000000e+00,8.075184110144313365e+00,8.761841976886584060e-01,1.569292385255738692e-213
1.000000000000000000e+01,6.433091421612292748e+00,1.664272587990890950e-01,4.265778974379825574e-213
1.100000000000000000e+01,9.837933100857114255e+00,8.586551226794945091e-01,1.159558947027934432e-212
1.200000000000000000e+01,6.760975189326956958e+00,7.995093746498386222e-01,3.152008014733138597e-212
1.300000000000000000e+01,8.038845346558785465e+00,1.247871379741353343e-01,8.568046109606361666e-212
1.400000000000000000e+01,7.444430172410425151e+00,5.761475919501957144e-01,2.329036404514219072e-211
1.500000000000000000e+01,9.188336205342858776e+00,1.104433604179346218e-01,6.330977336210591512e-211
1.600000000000000000e+01,7.020427968065783730e+00,2.768749092353901542e-01,1.720938064940730044e-210
1.700000000000000000e+01,8.862761459517138007e+00,1.668065111257302779e-01,4.677994669831859103e-210
1.800000000000000000e+01,9.016598923177271629e+00,1.351369511283997127e-01,1.271610790463221455e-209
1.900000000000000000e+01,7.231313912821899059e+00,2.080031380258628437e-01,3.456596504588617395e-209
2.000000000000000000e+01,6.748012930750787675e+00,5.335138283054404740e-01,9.396003466738291129e-209
2.100000000000000000e+01,7.553507609000583933e+00,5.984940635385088692e-01,2.554098548377289069e-208
2.200000000000000000e+01,7.869651210981489342e+00,5.799667128217596002e-01,6.942759672147609836e-208
2.300000000000000000e+01,7.825521145128126577e+00,3.787617078474735111e-02,1.887237745615712707e-207
2.400000000000000000e+01,8.134125829622353976e+00,6.343061875411629691e-01,5.130044069889205792e-207
2.500000000000000000e+01,6.584081697577097714e+00,1.832828539301150361e-01,1.394490557437391208e-206
2.600000000000000000e+01,8.040236619118861228e+00,9.208435986570314702e-01,3.790618342239785068e-206
2.700000000000000000e+01,8.672655396440461573e+00,5.542953795001949180e-01,1.030396895833395794e-205
2.800000000000000000e+01,7.084803493307826550e+00,2.170545661567941931e-01,2.800909158044527848e-205
2.900000000000000000e+01,9.687694810312635241e+00,1.397083095245478523e-01,7.613660467476963491e-205
3.000000000000000000e+01,8.377870977586995949e+00,8.134806451870799648e-01,2.069607489679963106e-204
3.100000000000000000e+01,7.682080553786956756e+00,5.362088920186264263e-01,5.625776431239784509e-204
3.200000000000000000e+01,7.024682149002202891e+00,9.199426258957991154e-01,1.529244584401228171e-203
3.300000000000000000e+01,7.337203962337206065e+00,7.600201288289869517e-01,4.156917765047263447e-203
