0.000000000000000000e+00,9.487571085344498556e+00,7.142942980177685586e-01,3.761820781096060913e-87
1.000000000000000000e+00,8.583333184408797223e+00,1.178783226016906910e-01,1.022568907117303344e-86
2.000000000000000000e+00,8.263160126821166074e+00,4.558807252344400651e-01,2.779630478564191132e-86
3.000000000000000000e+00,7.741129554563102921e+00,1.783387046607594062e-01,7.555819019711960893e-86
4.000000000000000000e+00,6.907934893833862944e+00,4.086519273262134155e-01,2.053884554040825764e-85
5.000000000000000000e+00,8.870699731094070728e+00,8.439512302428022750e-01,5.583037061001886269e-85
6.000000000000000000e+00,8.057876199895110503e+00,1.756418792584698782e-02,1.517626819053482276e-84
7.000000000000000000e+00,1.099388766385634142e+01,6.001483265963952068e-02,4.125337404615184674e-84
8.000000000000000000e+00,6.110324743933134961e+00,7.008073103609823162e-01,1.121382970322785621e-83
9.000000000000000000e+00,8.298252015770623657e+00,2.994360735412666119e-01,3.048234950971856707e-83
1.000000000000000000e+01,7.089524304350726780e+00,4.032933828578330604e-01,8.285961676100546579e-83
1.100000000000000000e+01,6.156723214961207447e+00,1.000000000000000000e+00,2.252357905545217130e-82
1.200000000000000000e+01,6.671803792901388697e+00,4.308576296147016982e-01,6.122543565829637819e-82
1.300000000000000000e+01,7.745250099331977722e+00,7.371127667248504878e-01,1.664279891894354999e-81
1.400000000000000000e+01,9.438844761597533051e+00,5.817693313303455849e-01,4.523981787606209679e-81
1.500000000000000000e+01,7.823695872848422717e+00,2.353021259327780224e-01,1.229745748552962702e-80
1.600000000000000000e+01,9.142031976404599192e+00,2.229386921143015621e-01,3.342795521916284806e-80
1.700000000000000000e+01,9.846000811345193782e+00,4.713271938975411440e-02,9.086660323479307492e-80
1.800000000000000000e+01,9.225279010363435006e+00,7.844984344426164657e-01,2.470010363869359119e-79
1.900000000000000000e+01,9.383938257947232131e+00,5.263013010381628609e-01,6.714184288211593566e-79
2.000000000000000000e+01,7.198750304513848342e+00,5.987275707970712846e-01,1.825104514357080241e-78
2.100000000000000000e+01,7.969873432238927080e+00,7.497270906999784490e-01,4.961148436415422299e-78
2.200000000000000000e+01,8.208128881532894994e+00,6.286312505284333274e-02,1.348579964299604618e-77
2.300000000000000000e+01,8.818528076480539823e+00,6.557598315963643065e-01,3.665820411179563043e-77
2.400000000000000000e+01,9.072994275977414702e+00,3.178585958455244498e-01,9.964733010103671866e-77
2.500000000000000000e+01,8.258534027817828971e+00,6.406245345130293090e-02,2.708695266681081555e-76
2.600000000000000000e+01,8.717178461550474822e+00,3.971163086914241136e-01,7.362997122252211470e-76
2.700000000000000000e+01,7.460509336014146342e+00,6.294891893073816247e-01,2.001470128041442892e-75
2.800000000000000000e+01,7.588595026296078849e+00,3.849581040849743840e-01,5.440559879258653024e-75
2.900000000000000000e+01,8.043445147273683205e+00,8.470259836060114456e-01,1.478897505643213324e-74
3.000000000000000000e+01,9.272056865839505946e+00,3.494261876985008120e-01,4.020060215743355233e-74
3.100000000000000000e+01,8.443344655875726801e+00,5.850091048642985792e-01,1.092765663376631170e-73
3.200000000000000000e+01,7.965079653703407203e+00,5.057706362345170126e-01,2.970445045520690766e-73
3.300000000000000000e+01,7.712800775411458254e+00,2.981084960918356508e-01,8.074506789675094430e-73
3.400000000000000000e+01,8.941700523655537580e+00,7.250142536924715220e-01,2.194878508014298987e-72
3.500000000000000000e+01,7.917034739508229002e+00,4.131045550977373998e-02,5.966298364010570034e-72
3.600000000000000000e+01,7.236447972199194112e+00,5.833242879487307020e-01,1.621808042605486320e-71
3.700000000000000000e+01,9.285297048706821599e+00,2.385854879226157743e-01,4.408531331463226361e-71
3.800000000000000000e+01,6.966837015852045845e+00,1.947206237229411607e-01,1.198363060850884886e-70
3.900000000000000000e+01,7.093617271205456376e+00,3.510149622137966746e-02,3.257488532207521131e-70
4.000000000000000000e+01,6.872064448286152150e+00,4.655951642964872295e-01,8.854771883513432545e-70
4.100000000000000000e+01,6.605527006732247131e+00,4.760107945149777975e-01,2.406976550610463690e-69
4.200000000000000000e+01,6.293227883889553453e+00,4.078171590743482344e-01,6.542840619051457311e-69
4.300000000000000000e+01,6.589490532496584230e+00,8.515725126700827152e-01,1.778528476127130582e-68
4.400000000000000000e+01,8.015705392658581729e+00,6.254574161237174135e-01,4.834541638053335652e-68
4.500000000000000000e+01,7.810530582626204144e+00,7.964485326120763764e-01,1.314164668364901017e-67
4.600000000000000000e+01,8.660069726702634085e+00,9.229085894404900348e-01,3.572269937619217401e-67
4.700000000000000000e+01,7.214035784175846011e+00,1.321672101114465814e-01,9.710436457780846145e-67
4.800000000000000000e+01,5.475384157254155504e+00,2.805196397718317525e-01,2.639570296959189355e-66
4.900000000000000000e+01,7.684846437643355621e+00,9.543950396894028687e-01,7.175095973164410823e-66
5.000000000000000000e+01,7.273882133644813841e+00,1.129967470517879852e-01,1.950393300130248481e-65
5.100000000000000000e+01,6.904131590104281457e+00,1.724498657743808727e-01,5.301718666092323640e-65
5.200000000000000000e+01,7.759998230002495667e+00,3.275823155167298939e-01,1.441156550964089187e-64
5.300000000000000000e+01,7.609507359405377258e+00,2.241931958383154844e-01,3.917469664450395229e-64
5.400000000000000000e+01,6.807211540415650575e+00,3.550433966413205633e-01,1.064878660241506365e-63
5.500000000000000000e+01,8.074613742550509343e+00,4.642039313877398543e-01,2.894640311648300292e-63
5.600000000000000000e+01,8.494736939542478993e+00,1.192929291326177976e-01,7.868448159078602460e-63
5.700000000000000000e+01,7.268004360387389617e+00,1.237680096628887699e-01,2.138865964899539179e-62
5.800000000000000000e+01,9.016952361987234710e+00,8.333819601479126593e-01,5.814040485895939159e-62
5.900000000000000000e+01,7.702441477194846620e+00,9.482898560287995604e-01,1.580420060273613028e-61
6.000000000000000000e+01,8.281574524273723981e+00,3.011161688229612721e-01,4.296027131173911421e-61
6.100000000000000000e+01,5.761425727479974057e+00,9.769634866482754809e-01,1.167781248523708636e-60
6.200000000000000000e+01,8.946033257007204753e+00,4.913920301455410033e-02,3.174358547477213392e-60
6.300000000000000000e+01,7.821646770764720813e+00,1.658971925366043154e-01,8.628801156620958539e-60
6.400000000000000000e+01,8.804780605000411597e+00,8.167575089657305165e-01,2.345551338542914311e-59
6.500000000000000000e+01,6.349756988242781119e+00,6.965866410351687632e-01,6.375869581278993818e-59
6.600000000000000000e+01,8.725425706653870961e+00,3.236023183330448416e-02,1.733141042341547025e-58
6.700000000000000000e+01,7.726840371221848969e+00,9.924295126390608734e-01,4.711165801553596501e-58
6.800000000000000000e+01,8.485729474871163802e+00,5.859496149019431943e-01,1.280627638922083306e-57
6.900000000000000000e+01,8.012959005870763818e+00,8.437661988922053879e-01,3.481106839904310465e-57
7.000000000000000000e+01,8.578131860954311350e+00,9.328878813136497472e-01,9.462629465836378415e-57
7.100000000000000000e+01,1.009444251749810029e+01,8.944649985557049376e-01,2.572209372642414812e-56
7.200000000000000000e+01,7.594186258589570748e+00,4.894210162511613421e-02,6.991989996645917144e-56
7.300000000000000000e+01,8.496175404206043780e+00,1.348270052267278897e-02,1.900619935265001581e-55
7.400000000000000000e+01,8.635955652716308606e+00,1.892486443521140538e-01,5.166420632837861025e-55
7.500000000000000000e+01,8.173420627105628000e+00,1.191923731296479216e-01,1.404378732441903774e-54
7.600000000000000000e+01,1.078832038949647476e+01,7.595250380866382933e-01,3.817497188671174755e-54
7.700000000000000000e+01,7.515011929112559663e+00,4.416120613681537299e-01,1.037703323815834557e-53
7.800000000000000000e+01,8.884240505549025002e+00,7.180011565222677028e-01,2.820770088460135205e-53
7.900000000000000000e+01,7.201856111829862073e+00,2.545522746665204172e-01,7.667648073721999736e-53
8.000000000000000000e+01,9.786196605649294611e+00,3.316394751229447425e-03,2.084282842581751390e-52
8.100000000000000000e+01,7.184094652269991776e+00,6.135342401459857875e-01,5.665668176358938971e-52
8.200000000000000000e+01,8.153307986024834975e+00,3.803932675555621867e-01,1.540088284987520202e-51
8.300000000000000000e+01,8.244394394698909778e+00,4.232664531809932594e-03,4.186393999304231430e-51
8.400000000000000000e+01,5.967136942986385861e+00,8.054846836226426943e-01,1.137979873507868158e-50
8.500000000000000000e+01,8.427894226182088389e+00,6.590880474660923971e-01,3.093350011308561020e-50
8.600000000000000000e+01,7.827227967580269841e+00,5.152406601800800789e-01,8.408597124803642931e-50
