0.000000000000000000e+00,6.470317431597790119e+02,0.000000000000000000e+00,2.030402263563629184e+00,3.495907954831475095e+00,3.346518801979504687e+00,2.397221473314004481e+00,3.135896158309031456e+00,2.853602203534179704e+00,2.410754180255809231e+00,2.873501123872801877e+00,1.952985614608659937e+00,2.445360642065629531e+00,3.614525198516365556e+00,3.422325989905584009e+00,2.330127419157390634e+00,3.338374540746910313e+00,2.617968710858193049e+00,2.137379690804568355e+00,2.394874872044921332e+00,2.050275839575746772e+00,2.837871472556698915e+00,2.477118802492609184e+00,2.358217872556338968e+00,3.526831315501931741e+00,2.958860154403827991e+00,3.336962263273483664e+00,3.447804569583007961e+00,2.818134059148470705e+00,3.243525663976691842e+00,2.935774404230922840e+00,2.194083858447793745e+00,3.194479991041311528e+00,2.643882550289884836e+00,3.539344921968532454e+00,2.917421185015697027e+00,3.175550867380779074e+00,3.556778925489430421e+00,3.459957881435542948e+00,2.407305938521742128e+00,2.645151864583009882e+00,3.401148042033636187e+00,2.566141488789863256e+00,2.151442339882853272e+00,2.974197808238287166e+00,2.006204314423838397e+00,3.672705510884797242e+00,3.403255214776423454e+00,2.950097965092996155e+00,2.301204317602183913e+00,3.576880836750954806e+00,1.886446628334738529e+00,3.783397636446613088e+00,2.339526790097320674e+00,3.297330800361795600e+00,3.786429404175334135e+00,3.404386306931387551e+00,3.115668200164445789e+00,3.407626718098648588e+00,2.852977902582196634e+00,3.390433420639609174e+00,2.949031601669520608e+00,2.901391833718427904e+00,3.396088156194350560e+00,2.795955586531032822e+00,2.487243563272127922e+00,1.937573001324271571e+00,2.643307256881259448e+00,2.169077907765544211e+00,3.485968002983718783e+00,2.902555026090150925e+00,2.140514349849528042e+00,2.214701161802542728e+00,1.931629956728569741e+00,1.939181253305540586e+00,2.518263657057324245e+00,2.289007578303798862e+00,3.363727567054748846e+00,2.772122448716695331e+00,2.318871875297935592e+00,2.620109809946163715e+00,3.744257803527577977e+00
1.000000000000000000e+00,5.978017063087152110e+02,2.030402263563629184e+00,0.000000000000000000e+00,1.825597326669762044e+00,1.676208173817792080e+00,7.269108451522916514e-01,1.465585530147318849e+00,1.183291575372466875e+00,7.404435520940966242e-01,1.203190495711088825e+00,2.826749864469471074e-01,7.750500139039167014e-01,1.944214570354652505e+00,1.752015361743871180e+00,6.598167909956778043e-01,1.668063912585197706e+00,9.476580826964799975e-01,4.670690626428555259e-01,7.245642438832087251e-01,3.799652114140337211e-01,1.167560844394986086e+00,8.068081743308965770e-01,6.879072443946263604e-01,1.856520687340219133e+00,1.288549526242115162e+00,1.666651635111770613e+00,1.777493941421295354e+00,1.147823430986758098e+00,1.573215035814979013e+00,1.265463776069210233e+00,5.237732302860811373e-01,1.524169362879598921e+00,9.735719221281720070e-01,1.869034293806819846e+00,1.247110556853983976e+00,1.505240239219066023e+00,1.886468297327717814e+00,1.789647253273830119e+00,7.369953103600290767e-01,9.748412364212972747e-01,1.730837413871923580e+00,8.958308606281504272e-01,4.811317117211404426e-01,1.303887180076574337e+00,3.358936862621253461e-01,2.002394882723084635e+00,1.732944586614710625e+00,1.279787336931283104e+00,6.308936894404713058e-01,1.906570208589242199e+00,2.161360001730256997e-01,2.113087008284900037e+00,6.692161619356078450e-01,1.627020172200082770e+00,2.116118776013621527e+00,1.734075678769674722e+00,1.445357572002732960e+00,1.737316089936935537e+00,1.182667274420483583e+00,1.720122792477896123e+00,1.278720973507807779e+00,1.231081205556714853e+00,1.725777528032637731e+00,1.125644958369319770e+00,8.169329351104150927e-01,2.672623731625587418e-01,9.729966287195468411e-01,4.987672796038316037e-01,1.815657374822005954e+00,1.232244397928438318e+00,4.702037216878152126e-01,5.443905336408301210e-01,2.613193285668569121e-01,2.688706251438277572e-01,8.479530288956116379e-01,6.186969501420860329e-01,1.693416938893036239e+00,1.101811820554982724e+00,6.485612471362227627e-01,9.497991817844511075e-01,2.073947175365865370e+00
2.000000000000000000e+00,2.407652934645222444e+02,3.495907954831475095e+00,1.825597326669762044e+00,0.000000000000000000e+00,3.141713865085637547e+00,2.192416536420137341e+00,2.931091221415164316e+00,2.648797266640312564e+00,2.205949243361942091e+00,2.668696186978934293e+00,1.748180677714792575e+00,2.240555705171762391e+00,3.409720261622497972e+00,3.217521053011716425e+00,2.125322482263523050e+00,3.133569603853043173e+00,2.413163773964325465e+00,1.932574753910700993e+00,2.190069935151054192e+00,1.845470902681879188e+00,2.633066535662831775e+00,2.272313865598742044e+00,2.153412935662471828e+00,3.322026378608064601e+00,2.754055217509960407e+00,3.132157326379616080e+00,3.242999632689140821e+00,2.613329122254603565e+00,3.038720727082824702e+00,2.730969467337055701e+00,1.989278921553926605e+00,2.989675054147444389e+00,2.439077613396017696e+00,3.334539985074665314e+00,2.712616248121829443e+00,2.970745930486911490e+00,3.351973988595563281e+00,3.255152944541675808e+00,2.202501001627874544e+00,2.440346927689142742e+00,3.196343105139769047e+00,2.361336551895996116e+00,1.946637402988985910e+00,2.769392871344419582e+00,1.801399377529970813e+00,3.467900573990930102e+00,3.198450277882556314e+00,2.745293028199128571e+00,2.096399380708316773e+00,3.372075899857087666e+00,1.681641691440871167e+00,3.578592699552745948e+00,2.134721853203453534e+00,3.092525863467928460e+00,3.581624467281466995e+00,3.199581370037519967e+00,2.910863263270578649e+00,3.202821781204781004e+00,2.648172965688329050e+00,3.185628483745741590e+00,2.744226664775653468e+00,2.696586896824560320e+00,3.191283219300482976e+00,2.591150649637165237e+00,2.282438626378260338e+00,1.732768064430404209e+00,2.438502319987392308e+00,1.964272970871677071e+00,3.281163066089851199e+00,2.697750089196283785e+00,1.935709412955660680e+00,2.009896224908675588e+00,1.726825019834702379e+00,1.734376316411673224e+00,2.313458720163457105e+00,2.084202641409931722e+00,3.158922630160881706e+00,2.567317511822828191e+00,2.114066938404068452e+00,2.415304873052296575e+00,3.539452866633710393e+00
3.000000000000000000e+00,3.889145442616173796e+02,3.346518801979504687e+00,1.676208173817792080e+00,3.141713865085637547e+00,0.000000000000000000e+00,2.043027383568166933e+00,2.781702068563194352e+00,2.499408113788342156e+00,2.056560090509972127e+00,2.519307034126964329e+00,1.598791524862822611e+00,2.091166552319791982e+00,3.260331108770528008e+00,3.068131900159746905e+00,1.975933329411553308e+00,2.984180451001073209e+00,2.263774621112355501e+00,1.783185601058731029e+00,2.040680782299084228e+00,1.696081749829909224e+00,2.483677382810861367e+00,2.122924712746772080e+00,2.004023782810501864e+00,3.172637225756094637e+00,2.604666064657990887e+00,2.982768173527646116e+00,3.093610479837170857e+00,2.463939969402633601e+00,2.889331574230854294e+00,2.581580314485085736e+00,1.839889768701956640e+00,2.840285901295474424e+00,2.289688460544047288e+00,3.185150832222695350e+00,2.563227095269859479e+00,2.821356777634941526e+00,3.202584835743593317e+00,3.105763791689705400e+00,2.053111848775904580e+00,2.290957774837172778e+00,3.046953952287799083e+00,2.211947399044025708e+00,1.797248250137015946e+00,2.620003718492450062e+00,1.652010224678000849e+00,3.318511421138960138e+00,3.049061125030585906e+00,2.595903875347158607e+00,1.947010227856346809e+00,3.222686747005117702e+00,1.532252538588901203e+00,3.429203546700775540e+00,1.985332700351483348e+00,2.943136710615958052e+00,3.432235314429497031e+00,3.050192217185550447e+00,2.761474110418608241e+00,3.053432628352811040e+00,2.498783812836359086e+00,3.036239330893771626e+00,2.594837511923683060e+00,2.547197743972590356e+00,3.041894066448513456e+00,2.441761496785195273e+00,2.133049473526290818e+00,1.583378911578434245e+00,2.289113167135422344e+00,1.814883818019707107e+00,3.131773913237881679e+00,2.548360936344313821e+00,1.786320260103690716e+00,1.860507072056705624e+00,1.577435866982732415e+00,1.584987163559703260e+00,2.164069567311487141e+00,1.934813488557961536e+00,3.009533477308911742e+00,2.417928358970858227e+00,1.964677785552098266e+00,2.265915720200326611e+00,3.390063713781740873e+00
4.000000000000000000e+00,2.695909538964545504e+02,2.397221473314004481e+00,7.269108451522916514e-01,2.192416536420137341e+00,2.043027383568166933e+00,0.000000000000000000e+00,1.832404739897693924e+00,1.550110785122841950e+00,1.107262761844471699e+00,1.570009705461463900e+00,6.494941961973221822e-01,1.141869223654291776e+00,2.311033780105027802e+00,2.118834571494246255e+00,1.026636000746052879e+00,2.034883122335572558e+00,1.314477292446855072e+00,8.338882723932306007e-01,1.091383453633583800e+00,7.467844211644087959e-01,1.534380054145361161e+00,1.173627384081271652e+00,1.054726454145001435e+00,2.223339897090593986e+00,1.655368735992490237e+00,2.033470844862145910e+00,2.144313151171670206e+00,1.514642640737133172e+00,1.940034245565354087e+00,1.632282985819585308e+00,8.905924400364562121e-01,1.890988572629973996e+00,1.340391131878547082e+00,2.235853503557194699e+00,1.613929766604359051e+00,1.872059448969441098e+00,2.253287507078092666e+00,2.156466463024205193e+00,1.103814520110404152e+00,1.341660446171672350e+00,2.097656623622298433e+00,1.262650070378525502e+00,8.479509214715155174e-01,1.670706389826949412e+00,7.027128960125004209e-01,2.369214092473459488e+00,2.099763796365085700e+00,1.646606546681658179e+00,9.977128991908463806e-01,2.273389418339617052e+00,5.829552099234007745e-01,2.479906218035275334e+00,1.036035371685982920e+00,1.993839381950457845e+00,2.482937985763996380e+00,2.100894888520049797e+00,1.812176781753108035e+00,2.104135299687310834e+00,1.549486484170858658e+00,2.086942002228271420e+00,1.645540183258182854e+00,1.597900415307089927e+00,2.092596737783012806e+00,1.492464168119694845e+00,1.183752144860790168e+00,6.340815829129338166e-01,1.339815838469921916e+00,8.655864893542066785e-01,2.182476584572381029e+00,1.599063607678813392e+00,8.370229314381902874e-01,9.112097433912051958e-01,6.281385383172319870e-01,6.356898348942028321e-01,1.214772238645986713e+00,9.855161598924611077e-01,2.060236148643411092e+00,1.468631030305357799e+00,1.015380456886597837e+00,1.316618391534826182e+00,2.440766385116240222e+00
5.000000000000000000e+00,4.261894424071936101e+02,3.135896158309031456e+00,1.465585530147318849e+00,2.931091221415164316e+00,2.781702068563194352e+00,1.832404739897693924e+00,0.000000000000000000e+00,2.288785470117868925e+00,1.845937446839498897e+00,2.308684390456491098e+00,1.388168881192349380e+00,1.880543908649318974e+00,3.049708465100054777e+00,2.857509256489273675e+00,1.765310685741080077e+00,2.773557807330599978e+00,2.053151977441882270e+00,1.572562957388257798e+00,1.830058138628610998e+00,1.485459106159435994e+00,2.273054739140388136e+00,1.912302069076298849e+00,1.793401139140028633e+00,2.962014582085621406e+00,2.394043420987517656e+00,2.772145529857172885e+00,2.882987836166697626e+00,2.253317325732160370e+00,2.678708930560381063e+00,2.370957670814612506e+00,1.629267125031483410e+00,2.629663257625001194e+00,2.079065816873574057e+00,2.974528188552222119e+00,2.352604451599386248e+00,2.610734133964468295e+00,2.991962192073120086e+00,2.895141148019232169e+00,1.842489205105431349e+00,2.080335131166699547e+00,2.836331308617325853e+00,2.001324755373552478e+00,1.586625606466542715e+00,2.409381074821976831e+00,1.441387581007527618e+00,3.107888777468486907e+00,2.838438481360112675e+00,2.385281231676685376e+00,1.736387584185873578e+00,3.012064103334644471e+00,1.321629894918427972e+00,3.218580903030302309e+00,1.774710056681010117e+00,2.732514066945484821e+00,3.221612670759023800e+00,2.839569573515077217e+00,2.550851466748135010e+00,2.842809984682337809e+00,2.288161169165885855e+00,2.825616687223298396e+00,2.384214868253209829e+00,2.336575100302117125e+00,2.831271422778040225e+00,2.231138853114722043e+00,1.922426829855817365e+00,1.372756267907961014e+00,2.078490523464949113e+00,1.604261174349233876e+00,2.921151269567408448e+00,2.337738292673840590e+00,1.575697616433217485e+00,1.649884428386232393e+00,1.366813223312259185e+00,1.374364519889230030e+00,1.953446923641013910e+00,1.724190844887488305e+00,2.798910833638438511e+00,2.207305715300384996e+00,1.754055141881625035e+00,2.055293076529853380e+00,3.179441070111267642e+00
6.000000000000000000e+00,2.317773464843917850e+02,2.853602203534179704e+00,1.183291575372466875e+00,2.648797266640312564e+00,2.499408113788342156e+00,1.550110785122841950e+00,2.288785470117868925e+00,0.000000000000000000e+00,1.563643492064646923e+00,2.026390435681639346e+00,1.105874926417497406e+00,1.598249953874467000e+00,2.767414510325203025e+00,2.575215301714421479e+00,1.483016730966228103e+00,2.491263852555747782e+00,1.770858022667030296e+00,1.290269002613405824e+00,1.547764183853759024e+00,1.203165151384584020e+00,1.990760784365536384e+00,1.630008114301446875e+00,1.511107184365176659e+00,2.679720627310769210e+00,2.111749466212665460e+00,2.489851575082321133e+00,2.600693881391845430e+00,1.971023370957308396e+00,2.396414975785529311e+00,2.088663716039760310e+00,1.346973170256631436e+00,2.347369302850148998e+00,1.796771862098722305e+00,2.692234233777369923e+00,2.070310496824534496e+00,2.328440179189616543e+00,2.709668237298267890e+00,2.612847193244380417e+00,1.560195250330579375e+00,1.798041176391847573e+00,2.554037353842473657e+00,1.719030800598700726e+00,1.304331651691690741e+00,2.127087120047124635e+00,1.159093626232675645e+00,2.825594822693634711e+00,2.556144526585260923e+00,2.102987276901833624e+00,1.454093629411021604e+00,2.729770148559792275e+00,1.039335940143575998e+00,2.936286948255450557e+00,1.492416101906158143e+00,2.450220112170633069e+00,2.939318715984171604e+00,2.557275618740225021e+00,2.268557511973283258e+00,2.560516029907486057e+00,2.005867214391034103e+00,2.543322732448446644e+00,2.101920913478358077e+00,2.054281145527265373e+00,2.548977468003188029e+00,1.948844898339870069e+00,1.640132875080965391e+00,1.090462313133109040e+00,1.796196568690097140e+00,1.321967219574381902e+00,2.638857314792556252e+00,2.055444337898988394e+00,1.293403661658365511e+00,1.367590473611380419e+00,1.084519268537407211e+00,1.092070565114378056e+00,1.671152968866161936e+00,1.441896890112636331e+00,2.516616878863586315e+00,1.925011760525533022e+00,1.471761187106773061e+00,1.772999121755001406e+00,2.897147115336415446e+00
7.000000000000000000e+00,6.464441520169192472e+02,2.410754180255809231e+00,7.404435520940966242e-01,2.205949243361942091e+00,2.056560090509972127e+00,1.107262761844471699e+00,1.845937446839498897e+00,1.563643492064646923e+00,0.000000000000000000e+00,1.583542412403268873e+00,6.630269031391271550e-01,1.155401930596096749e+00,2.324566487046832552e+00,2.132367278436051450e+00,1.040168707687857852e+00,2.048415829277377753e+00,1.328009999388660045e+00,8.474209793350355735e-01,1.104916160575388773e+00,7.603171281062137687e-01,1.547912761087166134e+00,1.187160091023076625e+00,1.068259161086806408e+00,2.236872604032399181e+00,1.668901442934295209e+00,2.047003551803950661e+00,2.157845858113475401e+00,1.528175347678938145e+00,1.953566952507159060e+00,1.645815692761390281e+00,9.041251469782611849e-01,1.904521279571778969e+00,1.353923838820352055e+00,2.249386210498999894e+00,1.627462473546164023e+00,1.885592155911246071e+00,2.266820214019897861e+00,2.169999169966009944e+00,1.117347227052209124e+00,1.355193153113477322e+00,2.111189330564103628e+00,1.276182777320330475e+00,8.614836284133204902e-01,1.684239096768754385e+00,7.162456029543053937e-01,2.382746799415264682e+00,2.113296503306890450e+00,1.660139253623463151e+00,1.011245606132651353e+00,2.286922125281422247e+00,5.964879168652057473e-01,2.493438924977080084e+00,1.049568078627787893e+00,2.007372088892262596e+00,2.496470692705801575e+00,2.114427595461854992e+00,1.825709488694913007e+00,2.117668006629115585e+00,1.563019191112663631e+00,2.100474709170076171e+00,1.659072890199987826e+00,1.611433122248894900e+00,2.106129444724818001e+00,1.505996875061499818e+00,1.197284851802595140e+00,6.476142898547387894e-01,1.353348545411726889e+00,8.791191962960116513e-01,2.196009291514186224e+00,1.612596314620618365e+00,8.505556383799952602e-01,9.247424503330101686e-01,6.416712452590369598e-01,6.492225418360078049e-01,1.228304945587791686e+00,9.990488668342660805e-01,2.073768855585216286e+00,1.482163737247162771e+00,1.028913163828402810e+00,1.330151098476631155e+00,2.454299092058045417e+00
8.000000000000000000e+00,2.408337950879098059e+02,2.873501123872801877e+00,1.203190495711088825e+00,2.668696186978934293e+00,2.519307034126964329e+00,1.570009705461463900e+00,2.308684390456491098e+00,2.026390435681639346e+00,1.583542412403268873e+00,0.000000000000000000e+00,1.125773846756119356e+00,1.618148874213088950e+00,2.787313430663824754e+00,2.595114222053043207e+00,1.502915651304850053e+00,2.511162772894369954e+00,1.790756943005652246e+00,1.310167922952027775e+00,1.567663104192380974e+00,1.223064071723205970e+00,2.010659704704158557e+00,1.649907034640068826e+00,1.531006104703798609e+00,2.699619547649391382e+00,2.131648386551287189e+00,2.509750495420942862e+00,2.620592801730467603e+00,1.990922291295930346e+00,2.416313896124151483e+00,2.108562636378382482e+00,1.366872090595253386e+00,2.367268223188771170e+00,1.816670782437344256e+00,2.712133154115992095e+00,2.090209417163156225e+00,2.348339099528238272e+00,2.729567157636890062e+00,2.632746113583002590e+00,1.580094170669201326e+00,1.817940096730469524e+00,2.573936274181095829e+00,1.738929720937322676e+00,1.324230572030312691e+00,2.146986040385746364e+00,1.178992546571297595e+00,2.845493743032256884e+00,2.576043446923883096e+00,2.122886197240455353e+00,1.473992549749643555e+00,2.749669068898414448e+00,1.059234860482197949e+00,2.956185868594072730e+00,1.512315022244780094e+00,2.470119032509255241e+00,2.959217636322793776e+00,2.577174539078846749e+00,2.288456432311905431e+00,2.580414950246107786e+00,2.025766134729655832e+00,2.563221652787068372e+00,2.121819833816980250e+00,2.074180065865887101e+00,2.568876388341809758e+00,1.968743818678492019e+00,1.660031795419587342e+00,1.110361233471730991e+00,1.816095489028719090e+00,1.341866139913003853e+00,2.658756235131177981e+00,2.075343258237610566e+00,1.313302581996987461e+00,1.387489393950002370e+00,1.104418188876029161e+00,1.111969485453000006e+00,1.691051889204783887e+00,1.461795810451258282e+00,2.536515799202208488e+00,1.944910680864154973e+00,1.491660107445395012e+00,1.792898042093623356e+00,2.917046035675037174e+00
9.000000000000000000e+00,2.494719455377952215e+02,1.952985614608659937e+00,2.826749864469471074e-01,1.748180677714792575e+00,1.598791524862822611e+00,6.494941961973221822e-01,1.388168881192349380e+00,1.105874926417497406e+00,6.630269031391271550e-01,1.125773846756119356e+00,0.000000000000000000e+00,6.976333649489472322e-01,1.866797921399683036e+00,1.674598712788901711e+00,5.824001420407083351e-01,1.590647263630228236e+00,8.702414337415105283e-01,3.896524136878860567e-01,6.471475949282392559e-01,3.025485624590642519e-01,1.090144195440016617e+00,7.293915253759271078e-01,6.104905954396568912e-01,1.779104038385249664e+00,1.211132877287145693e+00,1.589234986156801144e+00,1.700077292466325884e+00,1.070406782031788628e+00,1.495798386860009543e+00,1.188047127114240764e+00,4.463565813311116681e-01,1.446752713924629452e+00,8.961552731732025379e-01,1.791617644851850377e+00,1.169693907899014507e+00,1.427823590264096554e+00,1.809051648372748344e+00,1.712230604318860649e+00,6.595786614050596075e-01,8.974245874663278055e-01,1.653420764916954111e+00,8.184142116731809580e-01,4.037150627661709734e-01,1.226470531121604868e+00,2.584770373071558769e-01,1.924978233768115166e+00,1.655527937659741156e+00,1.202370687976313635e+00,5.534770404855018366e-01,1.829153559634272730e+00,1.387193512180562305e-01,2.035670359329930790e+00,5.917995129806383758e-01,1.549603523245113301e+00,2.038702127058652280e+00,1.656659029814705253e+00,1.367940923047763491e+00,1.659899440981966068e+00,1.105250625465514114e+00,1.642706143522926654e+00,1.201304324552838310e+00,1.153664556601745383e+00,1.648360879077668262e+00,1.048228309414350301e+00,7.395162861554456235e-01,1.898457242075892726e-01,8.955799797645773719e-01,4.213506306488621345e-01,1.738240725867036485e+00,1.154827748973468848e+00,3.927870727328457434e-01,4.669738846858606518e-01,1.839026796118874429e-01,1.914539761888582881e-01,7.705363799406421688e-01,5.412803011871165637e-01,1.616000289938066770e+00,1.024395171600013255e+00,5.711445981812532935e-01,8.723825328294816384e-01,1.996530526410895678e+00
